WKT,ID,Use_Cat,Cons_Frame
POINT (429940.52217817656 8448625.242789827),14720,,
POINT (429908.2073001812 8448556.311661687),7618,,
POINT (430264.62908238266 8448605.790897785),16335,,
POINT (430335.4392134452 8448538.684465181),1131,,
POINT (430334.6436437519 8448550.280074626),18745,,
POINT (430154.39049508335 8448551.601126283),3727,,
POINT (430483.02888665907 8448859.989183282),613,,
POINT (430077.3940189835 8448636.183581669),4036,,
POINT (430018.21242661076 8448558.046600498),14714,,
POINT (430459.58993609075 8448688.962371029),12454,,
POINT (430248.92185594037 8448550.283657573),14497,,
POINT (429920.08994370035 8448630.354607308),8053,,
POINT (430008.0736197023 8448632.564840443),7246,,
POINT (430165.4628187241 8448554.037038477),1477,,
POINT (430496.91989164223 8448861.316163221),12074,,
POINT (430581.2181731396 8448654.592085915),9828,,
POINT (430659.20874571905 8448544.989839174),11998,,
POINT (430527.4222192139 8448741.46205639),12535,,
POINT (430494.72571309214 8448580.634622267),4463,,
POINT (430086.2799462647 8448622.23121274),7965,,
POINT (430545.5296867538 8448628.87946244),13265,,
POINT (429933.5339330327 8448554.727859754),5482,,
POINT (430368.70834771043 8448543.236577347),11506,,
POINT (430269.84422290453 8448620.858220432),11044,,
POINT (429948.18558337656 8448540.43453626),15085,,
POINT (430258.7394241153 8448616.254460141),3299,,
POINT (430380.04786667024 8449035.976022266),9607,,
POINT (430498.8113264019 8448591.103205075),6311,,
POINT (430335.6916170312 8448529.42375399),1082,,
POINT (430009.3723669223 8448620.128437595),12323,,
POINT (430370.95334892307 8448528.280837884),8402,,
POINT (430142.877157877 8448572.202487495),18632,,
POINT (430493.9937361132 8448847.366769653),9562,,
POINT (430005.7688731319 8448549.656450301),5245,,
POINT (430000.1939443809 8448562.570581801),15508,,
POINT (430482.4432906454 8448873.790218605),10394,,
POINT (430598.74404924095 8448650.646271858),17265,,
POINT (430350.98252633365 8448544.208164658),8342,,
POINT (430248.6442289611 8448532.476077983),829,,
POINT (430563.8381257707 8448638.712322595),4754,,
POINT (430481.0386699809 8448590.854285846),7691,,
POINT (430470.9688279906 8448701.999613965),8977,,
POINT (430513.79726912815 8448581.835103085),9674,,
POINT (430629.1786309785 8448543.429877868),17057,,
POINT (430505.7612250686 8448614.438605184),18072,,
POINT (430153.46153785306 8448619.764313554),14571,,
POINT (430935.84919037885 8448543.950004606),17488,,
POINT (430693.9052467802 8448549.65912385),12161,,
POINT (430888.9550890673 8448534.091266772),12834,,
POINT (430839.51521886076 8448528.20597443),10039,,
POINT (430917.76934360596 8448537.381706264),7982,,
POINT (430710.4183120837 8448550.575675577),9085,,
POINT (430712.02426294575 8448580.573114334),766,,
POINT (430901.106527235 8448524.844649564),17127,,
POINT (430849.0624488477 8448526.604999553),11223,,
POINT (430850.428308378 8448536.592230659),8584,,
POINT (430703.31863551534 8448572.214407995),18159,,
POINT (430918.59606608155 8448520.276976865),16132,,
POINT (430625.1075341545 8448476.183643453),18554,Religious,Masonry
POINT (430640.97158962773 8448425.17193969),4156,Outbuilding,Masonry
POINT (430675.518901726 8448488.149009742),816,Outbuilding,Masonry
POINT (430663.8021437635 8448497.825242313),8142,Residential,Masonry
POINT (430474.7121168826 8448542.242523698),17170,Outbuilding,Masonry
POINT (430620.3448760897 8448428.729448741),12452,Residential,Masonry
POINT (430477.10398628237 8448580.265864149),4074,Outbuilding,Masonry
POINT (430679.73623394006 8448499.317438645),14279,Outbuilding,Masonry
POINT (430634.37619338813 8448430.63174576),18747,Outbuilding,Masonry
POINT (430658.7650081127 8448478.943393584),5172,Outbuilding,Masonry
POINT (430543.17546995124 8448458.00000702),1936,Residential,Masonry
POINT (430541.1718552524 8448446.114619669),7303,Outbuilding,Masonry
POINT (430470.59198320226 8448594.377569996),13771,Outbuilding,Masonry
POINT (430595.1618657444 8448456.180752033),1292,Residential,Masonry
POINT (430502.4692714902 8448475.969974332),3850,Residential,Masonry
POINT (430597.2556794125 8448477.781577397),10520,Residential,Masonry
POINT (430515.25805321336 8448482.936774686),5978,Residential,Masonry
POINT (430587.03338391695 8448386.428209085),5795,Residential,Masonry
POINT (430376.20557486644 8447695.456934571),10901,Fale,Timber
POINT (430568.996105908 8448429.283611642),19101,Residential,Masonry
POINT (430819.6300361389 8448596.00656619),9839,,
POINT (431092.7833826769 8448907.49927656),19108,,
POINT (431001.5306626712 8448571.458158212),11876,,
POINT (431177.5488386667 8448701.947099159),19719,,
POINT (431144.21053903934 8448726.718800437),8076,,
POINT (431157.4887350263 8448730.815462261),10018,,
POINT (430821.4043267789 8448606.416153196),14111,,
POINT (431080.71730874444 8448895.095835414),5841,,
POINT (431145.32116649084 8448678.014315378),5879,,
POINT (431120.83614993194 8448737.994173516),4105,,
POINT (431029.1351921737 8448560.904547906),14017,,
POINT (431019.5751804333 8448554.24256719),8056,,
POINT (431082.0501311098 8448873.971552601),3883,,
POINT (431120.4658058082 8448642.600965826),9600,,
POINT (431021.9638734758 8448568.379109124),17843,,
POINT (431118.5435304571 8448655.24646424),1506,,
POINT (430981.59868978726 8448567.89878243),2873,,
POINT (430805.1506198914 8448594.579813564),3035,,
POINT (431167.4530715289 8448703.717152301),4499,,
POINT (430801.3390819327 8448606.76662311),15778,,
POINT (431174.0758618734 8448740.471539406),9777,,
POINT (431177.2981179791 8448726.842979366),8187,,
POINT (430988.34171970055 8448556.093641667),19145,,
POINT (431127.70759220875 8448725.67430035),16549,,
POINT (431018.9380730952 8448530.284396913),16737,,
POINT (431212.91415955743 8448756.057850687),3555,,
POINT (431093.0625797174 8448881.390632724),18802,,
POINT (430965.4674167098 8448562.348387249),12810,,
POINT (431170.8068889313 8448639.317001466),12847,,
POINT (431003.32606690744 8448558.125903798),5960,,
POINT (431281.84283259214 8448661.85014298),19339,,
POINT (431602.2827115389 8448612.840559077),8701,,
POINT (431625.5730806141 8448668.284278616),1635,,
POINT (431663.3451624312 8448441.469234765),867,,
POINT (431618.15428356035 8448700.665288825),17011,,
POINT (431539.74707688444 8448527.976528408),4763,,
POINT (431628.5907178917 8448555.967102401),16412,,
POINT (431618.9358124781 8448691.539534258),3617,,
POINT (431531.4530781303 8448484.495432582),17071,,
POINT (431603.6187471003 8448664.807832863),19844,,
POINT (431541.8468981066 8448509.07351291),10371,,
POINT (431553.648997317 8448516.184929026),10,,
POINT (431612.6328018665 8448573.07646839),17048,,
POINT (431614.7235891853 8448634.097081285),11963,,
POINT (431469.5191292734 8448579.508128075),8582,,
POINT (431548.15318617655 8448425.459828896),9546,,
POINT (431537.5436132182 8448489.984306669),2861,,
POINT (431492.9082416816 8448576.84755485),4076,,
POINT (431626.8130076397 8448698.74394613),5057,,
POINT (431259.5480779747 8448663.955797976),109,,
POINT (431634.55153333343 8448426.609506302),2284,,
POINT (431568.15543707844 8448423.942941187),9046,,
POINT (431358.54806105845 8448594.133006554),9581,,
POINT (431481.3867518982 8448556.664902736),18990,,
POINT (431418.76262523764 8448582.737006456),2116,,
POINT (431259.91768242075 8448680.059756974),16983,,
POINT (431299.7167837537 8448667.25414191),16255,,
POINT (431474.4379263036 8448568.533257129),11916,,
POINT (431261.55323207536 8448698.69782276),12946,,
POINT (431412.5955397352 8448648.584680293),17709,,
POINT (431449.8329801669 8448645.603821544),18510,,
POINT (431304.1127719044 8448700.938812776),19045,,
POINT (431392.0419006376 8448639.14969663),18560,,
POINT (431530.13536887296 8448579.933121331),1268,,
POINT (431414.1410606759 8448565.50205533),13801,,
POINT (431652.2999345354 8448430.966201972),4976,,
POINT (431491.48353788233 8448643.44916846),15794,,
POINT (431513.38856657373 8448641.800631076),10200,,
POINT (431418.61710815795 8447920.971915003),5288,Outbuilding,Timber
POINT (431466.79596750654 8447914.19782151),18321,Residential,Masonry
POINT (431471.26065037795 8447940.92921676),15020,Outbuilding,Timber
POINT (431683.9654827629 8448170.056854662),8742,Fale,Timber
POINT (431614.2022795253 8448308.845829785),17515,Outbuilding,Masonry
POINT (431645.4447777231 8448297.693360113),5737,Outbuilding,Masonry
POINT (431659.004245643 8448370.689426804),11511,Residential,Masonry
POINT (431632.52167955844 8448297.638440378),6115,Residential,Masonry
POINT (431813.0415596306 8447980.47238963),18425,Commercial,Masonry
POINT (431845.7849695568 8447977.996292453),5086,Residential,Masonry
POINT (431807.1478214771 8448008.243786665),13527,Outbuilding,Masonry
POINT (431724.3537303118 8448019.425761307),3820,Residential,Masonry
POINT (431815.0563600303 8447921.017765258),996,Community,Masonry
POINT (431849.0547069975 8447929.291946327),12938,Fale,Masonry
POINT (431711.5637131467 8448015.775805471),4264,Outbuilding,Timber
POINT (431779.25794240163 8447952.847630978),10082,Outbuilding,Timber
POINT (431761.0394894265 8447964.5006739),4390,Residential,Masonry
POINT (431725.8315993621 8447998.45872384),2730,Residential,Masonry
POINT (431718.4498474481 8448027.290902413),1701,Outbuilding,Timber
POINT (431782.3191948057 8448190.565887673),18552,Residential,Masonry
POINT (431628.65334469755 8448247.31884011),6705,Residential,Masonry
POINT (431607.2680481443 8448296.635311542),1603,Residential,Masonry
POINT (431599.13610702346 8448278.716616964),2885,Outbuilding,Masonry
POINT (431622.74971288606 8448285.9884336),2928,Outbuilding,Masonry
POINT (431624.26914150914 8448313.309326798),19220,Fale,Masonry
POINT (431942.729804777 8449682.227145521),16369,,
POINT (431925.9191121928 8449638.641553264),17347,,
POINT (431946.0627080226 8449612.597585494),14297,,
POINT (431943.9609075894 8449712.65996395),15549,,
POINT (431945.4265712944 8449595.275597624),11965,,
POINT (431942.36178863654 8449701.845176598),8128,,
POINT (431920.9283899872 8449712.540541636),3868,,
POINT (431910.71142784454 8449689.509310093),18117,,
POINT (431920.55278452934 8449602.023231378),9429,,
POINT (431926.13020816 8449660.778815674),8238,,
POINT (431910.1840405822 8449598.957171358),10096,,
POINT (431917.68759258714 8449624.468901968),19157,,
POINT (431943.09418206767 8449574.959658848),4655,,
POINT (431908.8806315665 8449716.55635772),5462,,
POINT (431903.13146801 8449659.619490854),6344,,
POINT (431750.11060111475 8449823.840146655),13705,,
POINT (431764.9056414444 8449830.647884829),14014,,
POINT (431910.1322641683 8449673.815505918),9015,,
POINT (431954.4387543671 8449637.805341862),2847,,
POINT (431914.13757739315 8449658.718345594),8050,,
POINT (431920.63908766076 8449696.609467933),8476,,
POINT (432312.8516135303 8448732.721572446),7830,,
POINT (432232.00150358514 8448962.698234843),15046,,
POINT (432034.8022566225 8448634.941683775),18674,,
POINT (431644.6756253671 8449799.431959793),3919,,
POINT (432170.8969147195 8448802.249181665),2186,,
POINT (432123.4167565491 8449163.163889237),9335,,
POINT (432053.5814965098 8449102.937782403),13924,,
POINT (432222.06972852955 8448926.705824377),12098,,
POINT (432135.3078675387 8448993.874929635),17856,,
POINT (432167.03230683814 8448825.739169601),16725,,
POINT (431680.3345387718 8449830.919462638),13494,,
POINT (431903.10423155566 8448690.917314745),4088,,
POINT (431644.3361879016 8449762.614855496),15149,,
POINT (431905.8733558778 8448682.737469954),5217,,
POINT (431994.59212274104 8448683.664815495),9234,,
POINT (432081.16365164024 8448621.99113002),15994,,
POINT (432064.39643485576 8448620.13899482),3939,,
POINT (431902.77250337997 8448675.302265847),2362,,
POINT (432129.03797788656 8449178.097728688),4920,,
POINT (432162.42055294913 8448851.435528018),15365,,
POINT (432373.8115542492 8448138.498353861),10215,,
POINT (431912.7522607595 8448690.674934719),1017,,
POINT (432282.8274959305 8448516.704012958),12284,,
POINT (432412.42929849064 8448727.888214158),5956,,
POINT (432291.61726036295 8448638.754523695),9679,,
POINT (431977.0398543254 8448463.808027437),3268,,
POINT (432384.2659137496 8448624.550069796),5974,,
POINT (431904.9536116526 8448705.947131617),18353,,
POINT (432237.4076457537 8448279.911679853),9561,,
POINT (432327.3446792051 8448672.804117627),233,,
POINT (432221.1505332606 8448591.227416657),11036,,
POINT (432368.0553443905 8448138.825956585),14502,,
POINT (431990.9936272174 8448459.768040843),1109,,
POINT (431848.90848406794 8448650.931819014),8711,,
POINT (432226.18912049773 8448272.553322172),13125,,
POINT (432287.16054294846 8448428.112246567),5210,,
POINT (431866.4391934546 8448647.56863827),2089,,
POINT (432380.9121768102 8448648.038901199),9616,,
POINT (432456.2372413741 8448730.160953246),3830,,
POINT (432305.1098951098 8448475.123110175),1528,,
POINT (432289.4939336844 8448649.482812665),1161,,
POINT (432289.23151701054 8448280.289346779),17625,,
POINT (432442.7292882483 8448731.944595033),1352,,
POINT (432282.9057417404 8448436.373983115),13217,,
POINT (432426.39005518024 8448735.325122455),4130,,
POINT (432434.7919051862 8448579.062456137),16713,,
POINT (431962.00162629876 8448565.704320624),220,,
POINT (434885.8946750507 8447713.183854457),10501,Residential,Masonry
POINT (434909.94472947234 8447713.263704969),5849,Residential,Masonry
POINT (434881.49309678766 8447698.427109703),1995,Outbuilding,Timber
POINT (435083.55225733353 8447879.061316814),2808,Residential,Masonry
POINT (435017.215743938 8447670.451590715),18951,Residential,Masonry
POINT (435084.754101886 8447721.514607944),10951,Residential,Masonry
POINT (435065.6718472319 8447773.097438902),14739,Education,Masonry
POINT (434768.7198853362 8447723.864467444),10139,Residential,Masonry
POINT (434757.7536932038 8447700.634389134),1552,Residential,Masonry
POINT (435101.87138216954 8447717.952979082),1589,Residential,Masonry
POINT (452541.8727807064 8447178.71259254),4489,Outbuilding,Masonry
POINT (448598.05368439335 8447384.54675066),19779,Hotel,Timber
POINT (448583.99992780754 8447382.659582224),16871,Hotel,Timber
POINT (448568.8550305643 8447383.689288838),1019,Hotel,Timber
POINT (448552.8318486686 8447383.660583999),19858,Hotel,Timber
POINT (448499.5135353373 8447383.517887741),14583,Hotel,Timber
POINT (452819.54820221994 8447833.312346615),7772,,
POINT (452633.33859927225 8447860.99236512),8138,,
POINT (452620.02398532577 8448002.899361916),17919,,
POINT (452730.09962310136 8447802.245431215),7648,,
POINT (452784.2935692028 8447812.228184357),11160,,
POINT (452751.50918319455 8447800.37175335),19963,,
POINT (452722.2342669483 8447965.324452942),10975,,
POINT (452468.9349176967 8448068.82528073),16021,,
POINT (452621.3774996352 8448253.700875087),6063,,
POINT (452712.40884550393 8447814.738478262),16583,,
POINT (452596.36312132044 8448255.269664824),19113,,
POINT (452403.32708041114 8448003.222565282),8555,,
POINT (452865.17446636065 8447647.962335682),14654,Residential,Masonry
POINT (452883.277525452 8447677.745857941),16217,Residential,Masonry
POINT (452877.5011455066 8447668.206115661),7071,Outbuilding,Timber
POINT (452867.39754946996 8447680.551838443),11743,Residential,Masonry
POINT (452862.16906679823 8447674.105446355),18844,Outbuilding,Masonry
POINT (452861.4679425609 8447700.730924498),16853,Residential,Masonry
POINT (452830.1111227163 8447699.244971529),14755,Residential,Timber
POINT (452889.1931104162 8447757.812850354),1477,Residential,Masonry
POINT (452883.1950820672 8447740.41037927),13674,Residential,Masonry
POINT (452870.072877031 8447753.18373699),5254,Residential,Masonry
POINT (452862.6318587774 8447740.409414973),2206,Residential,Masonry
POINT (452988.0294586346 8447918.571641747),18336,Residential,Masonry
POINT (452969.4317170871 8447921.944504904),7968,Residential,Masonry
POINT (452943.2314175485 8447918.754174374),14191,Residential,Masonry
POINT (452942.904171274 8447960.285089293),1805,Residential,Masonry
POINT (452936.4751696195 8447979.194812624),19405,Outbuilding,Masonry
POINT (453105.56105983374 8448065.425766127),2599,Outbuilding,Masonry
POINT (453098.9614674594 8448053.964042535),4407,Residential,Masonry
POINT (453035.2167081682 8448072.75861321),3242,Residential,Masonry
POINT (453012.8786647393 8448072.95371446),501,Residential,Masonry
POINT (452996.3747587718 8448071.508055182),7160,Outbuilding,Timber
