ID,Use_Cat,Cons_Frame,lat,long
7010,Residential,Masonry,-14.03541920064274,-171.61147148826177
4790,Residential,Masonry,-14.034713097680745,-171.6113569481423
5794,Outbuilding,Masonry,-14.03449359728986,-171.6115583074526
19088,Outbuilding,Masonry,-14.034530906953071,-171.6115724816102
3694,Outbuilding,Masonry,-14.035082841358278,-171.6109058572869
17747,Outbuilding,Masonry,-14.034643931752314,-171.61079076351427
12077,Residential,Masonry,-14.033209744142413,-171.61013098457508
149,Outbuilding,Masonry,-14.033528467553985,-171.6110529430257
11715,Fale,Masonry,-14.033191374054837,-171.6114193011726
3050,Outbuilding,Masonry,-14.033224404514408,-171.61115453650862
15856,,,-14.03243075000148,-171.60290034999957
16209,,,-14.037292431459667,-171.6041689969379
4266,Residential,Masonry,-14.040232806270918,-171.60527478072274
16980,Residential,Masonry,-14.040463634782736,-171.60546287740118
6198,Residential,Masonry,-14.03997730078881,-171.6052083198044
784,Outbuilding,Timber,-14.039959603019003,-171.60507166868302
601,Residential,Masonry,-14.036085119906673,-171.6059273458458
17337,Outbuilding,Masonry,-14.03623448740353,-171.60587524761812
17741,Residential,Masonry,-14.03601344579937,-171.60587660201824
7150,Residential,Masonry,-14.03613380000119,-171.60626900000236
4029,Residential,Masonry,-14.038907351762443,-171.60420367045708
11081,Residential,Masonry,-14.036388796343594,-171.6052529089802
19956,Outbuilding,Masonry,-14.038409717112872,-171.60384810691525
4782,Residential,Masonry,-14.038398605087576,-171.6041383968666
6593,Residential,Masonry,-14.038726703846871,-171.60352948216095
7252,Residential,Masonry,-14.038865872574494,-171.60335169015642
8443,Residential,Masonry,-14.038518984113004,-171.6038942829539
1242,Residential,Masonry,-14.038681601711204,-171.60461173276929
17122,Outbuilding,Masonry,-14.038803400000761,-171.6046779499999
16090,Fale,Masonry,-14.038692309103821,-171.60337034614406
11356,Residential,Timber,-14.035560350814283,-171.60772260354466
19148,Residential,Masonry,-14.040306919056428,-171.60544137126402
2298,Residential,Masonry,-14.04014800116187,-171.60546827420657
9068,Residential,Masonry,-14.040008828038273,-171.60562219447164
19821,Residential,Masonry,-14.040033484823761,-171.6050243707399
6935,Residential,Masonry,-14.040156596308583,-171.605907923609
13993,Residential,Masonry,-14.04014656921501,-171.60627049417673
3955,Residential,Masonry,-14.03980161202012,-171.60626587955224
7659,Residential,Masonry,-14.039596204824978,-171.6056516793005
16815,Residential,Masonry,-14.039300637708864,-171.6056220047579
10387,Residential,Masonry,-14.039150567245278,-171.6055808915054
4024,Residential,Masonry,-14.039313274186968,-171.6053894215683
2754,Residential,Masonry,-14.039499846243972,-171.60554774761826
3690,Residential,Masonry,-14.039236993940996,-171.60601225585708
3225,Residential,Masonry,-14.039401367169164,-171.60609289239886
1191,Residential,Masonry,-14.039113409713698,-171.60538493242808
10121,Residential,Masonry,-14.03901986352412,-171.6053623885832
4705,Religious,Masonry,-14.039812432898687,-171.60540828839817
19063,Fale,Timber,-14.035834022969837,-171.60958480937066
9103,Fale,Timber,-14.035745000932039,-171.6095474156835
4979,Fale,Timber,-14.035607199349196,-171.60952402703452
10750,Fale,Timber,-14.035512202483243,-171.60946602410837
8485,Fale,Timber,-14.035403072544359,-171.60945436834857
4138,Outbuilding,Timber,-14.039180513357637,-171.60464619512214
13098,Residential,Masonry,-14.039507713388131,-171.60479817110783
18382,Outbuilding,Masonry,-14.036405112094842,-171.60645989026423
13956,Residential,Masonry,-14.036554248766599,-171.60644813867495
19742,Outbuilding,Masonry,-14.03895197286157,-171.60527896003444
15231,Tourist Fale,Timber,-14.039148026798616,-171.60598714433954
13495,Tourist Fale,Timber,-14.040123337386492,-171.60612755356172
14436,Outbuilding,Timber,-14.036077213863646,-171.60941532203842
2738,Residential,Masonry,-14.036218879882272,-171.60599115126786
12598,Fale,Masonry,-14.035176722323444,-171.60929717952465
6530,Outbuilding,Masonry,-14.034799526216114,-171.60864528884676
2749,Fale,Masonry,-14.034677576887557,-171.608564241726
18930,Outbuilding,Masonry,-14.035105083707954,-171.60807879995622
11227,Outbuilding,Masonry,-14.035930469861249,-171.60729115343568
13072,Outbuilding,Masonry,-14.035939213702727,-171.60636276983516
425,Residential,Masonry,-14.036826409858481,-171.60501960058892
9816,Outbuilding,Masonry,-14.03668961513375,-171.60501849854205
4347,Outbuilding,Masonry,-14.037063985427315,-171.6045163311472
13421,Fale,Masonry,-14.036941923553456,-171.60479890139538
13888,Residential,Masonry,-14.038154430294597,-171.6051585707991
12148,Outbuilding,Masonry,-14.03797123254954,-171.6055857743813
14092,Residential,Masonry,-14.038929665351871,-171.60462848090518
10017,Outbuilding,Masonry,-14.03909335869733,-171.60475850218185
5787,Residential,Masonry,-14.03889939081886,-171.60405892474512
17795,Residential,Masonry,-14.039214622520612,-171.6037505027255
16468,Outbuilding,Masonry,-14.038973566449258,-171.6032981636863
12606,Residential,Masonry,-14.038608191643489,-171.60344280964574
15695,Residential,Masonry,-14.038383359491087,-171.6039544032407
12602,Outbuilding,Masonry,-14.038347963140838,-171.60377144009976
16799,Outbuilding,Masonry,-14.038459816699733,-171.60375244555317
17559,Outbuilding,Masonry,-14.03879689317556,-171.60359972646742
15593,Residential,Masonry,-14.039537875576615,-171.6024071102569
9812,Residential,Masonry,-14.040701225079076,-171.60206630635503
6832,Outbuilding,Masonry,-14.040325489633252,-171.60101656693553
10018,Community,Masonry,-14.04024558655479,-171.60271153458385
7202,Community,Masonry,-14.04038992711009,-171.6022420080969
6207,Residential,Masonry,-14.040299524229287,-171.6025145747312
19203,Residential,Masonry,-14.040475927450489,-171.602617798225
5326,Outbuilding,Masonry,-14.04068076400854,-171.60267656505994
667,Residential,Masonry,-14.040757340859983,-171.60245829270463
18672,,,-14.029933533138683,-171.60899158360488
7366,,,-14.025897611063336,-171.61052822712801
10181,,,-14.027353829236523,-171.61369978381916
7738,,,-14.031496699998808,-171.61450209999828
14435,,,-14.028733550005448,-171.6129421499991
5397,,,-14.0304410618694,-171.61022607858663
15235,,,-14.030520544068354,-171.6148191745615
18871,,,-14.027039554980128,-171.61118137363974
1727,,,-14.028131980130862,-171.61023534005625
7089,,,-14.023290700000299,-171.61226145000012
18722,,,-14.029262078013005,-171.61450185695037
13509,,,-14.030444313635043,-171.61032196811323
16590,,,-14.024905947698656,-171.61372178206167
14642,,,-14.029209427157252,-171.61402331149915
13990,,,-14.033379979719971,-171.6107803937702
10122,,,-14.029478800001247,-171.61442790000012
8903,,,-14.024944999999962,-171.61385859999976
16242,,,-14.0288618500006,-171.6115977999998
11145,,,-14.026236500001467,-171.6091514000011
19778,,,-14.029130850002526,-171.61534475000047
17092,,,-14.028483949997895,-171.6096810999991
6219,,,-14.029355600001733,-171.61444660000194
16197,,,-14.028824568612276,-171.61304864533912
18665,,,-14.032475921106613,-171.60966200483904
3706,,,-14.026153172656517,-171.61006931497317
8562,,,-14.03249428065409,-171.6098060846602
17137,,,-14.032856600000134,-171.61140684999978
5131,,,-14.03097611111959,-171.60998592559528
10697,,,-14.030503200001295,-171.6101659999977
482,,,-14.02717203096629,-171.61369089283286
4902,,,-14.025644443783772,-171.60867892824112
15468,,,-14.02900652400617,-171.61168024401908
14091,,,-14.032875243562156,-171.61154692468443
6719,,,-14.029099348260406,-171.6121596665462
5741,,,-14.030358433017055,-171.6101903153908
7103,,,-14.025711162451895,-171.60872472202138
19098,,,-14.027714458634005,-171.6150960797796
15083,,,-14.032584650000306,-171.60968784999937
797,,,-14.026331643600264,-171.60912067712698
7822,,,-14.028973193265541,-171.6120435766881
18830,,,-14.028628422498024,-171.61522000450088
8964,,,-14.025747154248528,-171.61056377736125
18521,,,-14.032368271569075,-171.6096942633576
15363,,,-14.028811500004114,-171.6129244999993
2416,,,-14.025661939802232,-171.6104862229117
3571,,,-14.025650044067586,-171.60880702765908
6076,,,-14.02893900000109,-171.6121859000014
12920,,,-14.032902907840882,-171.60999978150153
1634,,,-14.025756735208947,-171.60882828199752
9213,,,-14.028913516656765,-171.61304736669425
16943,,,-14.028536710175834,-171.61512007720987
3046,,,-14.031238881860572,-171.60999198832886
9103,,,-14.025896549999379,-171.60900010000128
7135,,,-14.02985465000164,-171.61486789999998
13770,,,-14.028661413622615,-171.6151273774571
14926,,,-14.027192129656447,-171.61463743967883
5614,,,-14.029156876313689,-171.61551295856216
11274,,,-14.030035400002543,-171.61523450000018
17746,,,-14.02908895000015,-171.61558135000004
8169,,,-14.029741329752067,-171.61469431112553
18368,,,-14.039933472436383,-171.56699655413342
10946,,,-14.042510250005439,-171.57030314999977
15787,,,-14.043163517816815,-171.56926627732028
12280,,,-14.034302228340719,-171.564382143768
1919,,,-14.04201415000091,-171.57189959999923
721,,,-14.041754800003487,-171.56880035000052
2535,,,-14.04217070050428,-171.56808506649452
12002,,,-14.042750150017369,-171.57300880000338
8145,,,-14.042350900001924,-171.57012650000036
14312,,,-14.04277785531924,-171.5724341247291
7683,,,-14.042611269311472,-171.56904344057077
3492,,,-14.041524955323796,-171.5684034684062
17792,,,-14.041861300002608,-171.56795454999877
10038,,,-14.039506328501828,-171.56706474310448
13069,,,-14.043370250004694,-171.56921315000108
3982,,,-14.032521493679662,-171.562323920352
11157,,,-14.041851011527529,-171.57166622725134
18691,,,-14.042791350011303,-171.5721976500008
4540,,,-14.043336467153537,-171.56955870506224
19490,,,-14.042609480362882,-171.5682763443989
1630,,,-14.042656549953767,-171.57271754998283
14172,,,-14.041890150001194,-171.5693509500002
14323,,,-14.04343277731276,-171.5700488899794
16983,,,-14.042343300002615,-171.5696919500003
11522,,,-14.043273450003987,-171.5686021499994
17606,,,-14.041187602353903,-171.5678033167333
10070,,,-14.041446417007243,-171.56735089812233
4687,,,-14.041668550000635,-171.57171364999977
453,,,-14.039379191648617,-171.56699297365694
17237,,,-14.04318051919232,-171.56200520733756
17047,Outbuilding,Timber,-14.043580349281168,-171.57361341893795
15088,Residential,Masonry,-14.041313043802889,-171.57492757054024
6694,Outbuilding,Masonry,-14.042857344871432,-171.5744543199236
4801,Residential,Masonry,-14.043483879342942,-171.5561297815687
7993,Residential,Masonry,-14.04300203613868,-171.57452877121634
13918,Outbuilding,Masonry,-14.043437485683693,-171.57023403226964
12708,Residential,Masonry,-14.04328535922124,-171.57011130574202
13184,Residential,Masonry,-14.043789200029375,-171.57405994988594
13738,Outbuilding,Timber,-14.043596765467326,-171.57370220555202
2835,Residential,Masonry,-14.043719791417754,-171.5737481172937
17519,Residential,Timber,-14.043744123100605,-171.57526395003893
9871,Community,Masonry,-14.044283500016576,-171.574101049752
16932,Residential,Masonry,-14.04378728602252,-171.57507594221588
3512,Residential,Masonry,-14.04364144405519,-171.57391088403676
10617,Outbuilding,Timber,-14.043581559916547,-171.57408308927035
16021,Outbuilding,Masonry,-14.04361295102476,-171.55590173700256
11084,Outbuilding,Masonry,-14.0436223242486,-171.55632269566237
6501,Outbuilding,Masonry,-14.043817400003762,-171.5764835999999
14766,Outbuilding,Masonry,-14.043550071958755,-171.57138276075122
1980,Outbuilding,Masonry,-14.043627648612466,-171.57170555131322
17611,Outbuilding,Masonry,-14.043669947101167,-171.56974482893324
19516,Outbuilding,Masonry,-14.043834050000095,-171.57659885000055
18405,Fale,Timber,-14.044006758565887,-171.57640652378993
16583,Outbuilding,Masonry,-14.043665276844346,-171.57408005287965
14719,Fale,Timber,-14.0436475663978,-171.57432400435613
16647,Outbuilding,Masonry,-14.043139051623056,-171.57347918594328
12210,Fale,Masonry,-14.043970796722622,-171.5730888371182
19867,Residential,Masonry,-14.043695207010469,-171.57252020281155
3636,Residential,Masonry,-14.043423543309425,-171.57076853989844
12561,Residential,Masonry,-14.043222722508482,-171.57037294542587
19011,Residential,Masonry,-14.043290025335702,-171.57050579710955
6575,Outbuilding,Masonry,-14.043422400944754,-171.57045811380064
131,Outbuilding,Masonry,-14.043338633378946,-171.57035362004424
3894,,,-13.977146455827075,-171.56492663170908
1350,,,-14.041284020733771,-171.55050115028965
11351,,,-14.041055604954451,-171.55151622670343
12216,,,-14.040636249998261,-171.55049014999773
13777,,,-14.033949362569238,-171.5534019254719
13287,Tourist Fale,Timber,-14.040148305185928,-171.66234395991168
12926,Tourist Fale,Timber,-14.040154048267352,-171.66225143282506
17316,Tourist Fale,Timber,-14.040167448785605,-171.6621601819595
2314,Tourist Fale,Timber,-14.040167448831756,-171.66206063555674
4283,Residential,Masonry,-14.03647959712929,-171.65711360332355
13842,Outbuilding,Masonry,-14.036132100001302,-171.65715454999892
698,Hotel,Masonry,-14.040354861169076,-171.65846252343889
8779,Hotel,Masonry,-14.04010374341329,-171.65835191863113
7730,Hotel,Masonry,-14.040026156213361,-171.65833299310876
12670,Hotel,Masonry,-14.039911645369063,-171.6580985353177
2580,Hotel,Timber,-14.040597370230511,-171.65831101621632
15957,Hotel,Masonry,-14.040110282590096,-171.6591632744007
4152,Outbuilding,Masonry,-14.039627445748668,-171.65911368714404
9704,Residential,Masonry,-14.039739501423826,-171.65916254361724
19109,Commercial,Masonry,-14.040361554576899,-171.659984203223
6136,Hotel,Masonry,-14.039923987924254,-171.66077211666723
15172,Hotel,Masonry,-14.039928966670615,-171.66062005618215
17521,Hotel,Masonry,-14.039714849535414,-171.6609219874926
7256,Hotel,Masonry,-14.039710116467116,-171.66079716992934
14518,Hotel,Masonry,-14.039743031115925,-171.66108356986717
19952,Outbuilding,Masonry,-14.039407130157802,-171.66092603932717
9870,Residential,Masonry,-14.039408070081395,-171.66104922712674
13515,Hotel,Timber,-14.039958812278424,-171.66166218163139
16324,Commercial,Masonry,-14.040155194285308,-171.66178496275052
16805,Outbuilding,Masonry,-14.039463459585154,-171.66241063399906
2757,Residential,Masonry,-14.03973116862783,-171.6625786567504
11902,Residential,Masonry,-14.039641534755255,-171.66244415338838
11542,Residential,Timber,-14.04012510429725,-171.6661809062362
3575,Tourist Fale,Timber,-14.040108741786637,-171.6627281067813
17688,Tourist Fale,Timber,-14.04012150417854,-171.66262728423146
659,Tourist Fale,Timber,-14.040131075954738,-171.66253603337154
8542,Tourist Fale,Timber,-14.04013745716962,-171.6624390394662
13500,Hotel,Timber,-14.040270032851495,-171.66067956460165
17163,Hotel,Timber,-14.040248974942124,-171.6607663486676
15588,Hotel,Timber,-14.040213263035414,-171.66151950582142
5729,Hotel,Timber,-14.040213901164996,-171.66136891002992
2067,Hotel,Timber,-14.039851374012775,-171.66136250926687
3333,Hotel,Timber,-14.039849513016902,-171.66126663288273
12017,Hotel,Timber,-14.039857170485503,-171.66114156180706
19028,Hotel,Timber,-14.039954187154772,-171.66153290629987
14713,Hotel,Timber,-14.039868679335614,-171.66151886766082
12145,Hotel,Timber,-14.04004607600581,-171.6615533261372
7062,Hotel,Timber,-14.040136688910648,-171.661573745841
2232,Hotel,Timber,-14.040124542015324,-171.66065723046214
15333,Hotel,Timber,-14.040216453641591,-171.6612974408987
17391,Hotel,Timber,-14.04023876500874,-171.6608339891085
19233,Hotel,Timber,-14.040793911343911,-171.6584202588829
17102,Hotel,Timber,-14.04059737105272,-171.65898307887514
1086,Hotel,Timber,-14.040643315575743,-171.65877632861333
1679,Hotel,Timber,-14.040791689202791,-171.6585119243984
13378,Hotel,Timber,-14.040709795075655,-171.6586663472009
10620,Hotel,Timber,-14.040539735561447,-171.65932308710381
10373,Hotel,Timber,-14.04058609963425,-171.65920798222672
14717,Hotel,Timber,-14.040594366267337,-171.65909439007132
15489,Hotel,Timber,-14.040333012751349,-171.66019588154768
7872,Hotel,Timber,-14.040288706337726,-171.65907562020513
7680,Hotel,Timber,-14.040269972921168,-171.65915280848884
3204,Hotel,Timber,-14.040249986034588,-171.6592364781252
4198,Outbuilding,Masonry,-14.040162345110984,-171.65934236934103
10810,Residential,Masonry,-14.036633274775868,-171.6572350403562
1512,Residential,Masonry,-14.036651744652872,-171.65711999861
1123,Outbuilding,Masonry,-14.039586927760622,-171.66315954468743
13522,Outbuilding,Masonry,-14.039756754117638,-171.66329527797322
5479,Outbuilding,Masonry,-14.039840150000861,-171.6646920499999
