ID,Cons_Frame,Use_Cat,area,storeys,REGION
16144,Timber,Outbuilding,7.4,1,Aleipata Itupa i Luga
16150,Timber,Tourist Fale,23.0,1,Falealili
16155,Masonry,Residential,157.5,1,Safata
16160,Masonry,Residential,219.1,1,Falealili
16164,Masonry,Residential,42.6,1,Falealili
16168,Masonry,Residential,209.5,1,Safata
16177,Masonry,Residential,108.2,1,Vaa o Fonoti
16182,Timber,Outbuilding,51.9,1,Falealili
16184,Masonry,Residential,75.7,1,Lepa
16187,Masonry,Outbuilding,89.5,1,Falealili
16190,Masonry,Residential,101.9,1,Aleipata Itupa i Lalo
16204,Masonry,Outbuilding,35.4,1,Siumu
16214,Masonry,Hotel,63.5,2,Lotofaga
16215,Masonry,Outbuilding,204.4,1,Safata
16215,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
16225,Masonry,Outbuilding,87.2,1,Falealili
16237,Timber,Residential,159.5,1,Aleipata Itupa i Luga
16239,Masonry,Outbuilding,44.1,1,Vaa o Fonoti
16239,Masonry,Residential,67.7,1,Vaa o Fonoti
16244,Masonry,Outbuilding,34.6,1,Vaa o Fonoti
16244,Masonry,Residential,44.2,1,Safata
16248,Masonry,Outbuilding,269.2,1,Siumu
16249,Masonry,Residential,74.6,1,Aleipata Itupa i Lalo
16250,Masonry,Residential,385.5,1,Falealili
16255,Masonry,Outbuilding,40.8,1,Falealili
16259,Masonry,Residential,125.0,1,Aleipata Itupa i Luga
16260,Masonry,Residential,147.8,1,Lepa
16266,Masonry,Religious,127.4,1,Vaa o Fonoti
16268,Masonry,Outbuilding,70.2,1,Falealili
16271,Masonry,Residential,122.5,1,Aleipata Itupa i Lalo
16278,Masonry,Residential,271.0,1,Lepa
16295,Masonry,Residential,76.0,1,Vaa o Fonoti
16298,Masonry,Commercial,179.4,2,Siumu
16304,Masonry,Residential,30.6,1,Falealili
16319,Masonry,Outbuilding,48.7,1,Aleipata Itupa i Lalo
16320,Masonry,Residential,231.3,1,Falealili
16324,Timber,Outbuilding,12.1,1,Falealili
16326,Timber,Fale,19.0,1,Aleipata Itupa i Lalo
16330,Masonry,Outbuilding,121.2,1,Siumu
16332,Masonry,Residential,110.9,1,Falealili
16335,Masonry,Residential,309.7,1,Falealili
16336,Masonry,Outbuilding,65.9,1,Safata
16336,Masonry,Residential,928.9,1,Siumu
16342,Masonry,Outbuilding,15.1,1,Aleipata Itupa i Lalo
16344,Timber,Tourist Fale,15.3,1,Aleipata Itupa i Luga
16346,Masonry,Outbuilding,21.3,1,Falealili
16346,Masonry,Residential,64.4,1,Falealili
16362,Masonry,Residential,118.1,1,Falealili
16365,Masonry,Residential,92.2,1,Aleipata Itupa i Luga
16369,Masonry,Residential,133.8,1,Safata
16396,Masonry,Hotel,548.3,1,Siumu
16397,Masonry,Education,225.8,1,Falealili
16402,Masonry,Residential,105.1,1,Vaa o Fonoti
16412,Timber,Fale,40.9,1,Aleipata Itupa i Lalo
16415,Timber,Tourist Fale,19.9,1,Lepa
16419,Masonry,Residential,120.9,1,Aleipata Itupa i Lalo
16428,Reinforced_Concrete,Religious,643.9,1,Falealili
16431,Masonry,Residential,136.5,1,Aleipata Itupa i Lalo
16432,Masonry,Outbuilding,58.6,1,Safata
16436,Masonry,Outbuilding,25.4,1,Aleipata Itupa i Lalo
16437,Masonry,Residential,80.8,1,Vaa o Fonoti
16440,Masonry,Residential,156.0,1,Safata
16444,Masonry,Residential,83.3,1,Aleipata Itupa i Lalo
16447,Masonry,Residential,145.6,1,Aleipata Itupa i Luga
16451,Masonry,Residential,235.5,1,Aleipata Itupa i Lalo
16456,Masonry,Hotel,81.2,2,Lotofaga
16460,Masonry,Outbuilding,17.6,1,Vaa o Fonoti
16462,Masonry,Outbuilding,139.8,1,Falealili
16468,Masonry,Outbuilding,30.8,1,Aleipata Itupa i Lalo
16470,Masonry,Residential,343.4,1,Lepa
16473,Masonry,Outbuilding,22.3,1,Aleipata Itupa i Lalo
16475,Masonry,Outbuilding,51.7,1,Siumu
16480,Masonry,Residential,248.7,1,Falealili
16484,Masonry,Residential,171.7,1,Falealili
16486,Timber,Fale,41.1,1,Aleipata Itupa i Lalo
16488,Masonry,Outbuilding,40.9,1,Aleipata Itupa i Lalo
16488,Masonry,Residential,91.3,1,Vaa o Fonoti
16493,Masonry,Outbuilding,30.8,1,Safata
16495,Masonry,Outbuilding,30.1,1,Safata
16498,Masonry,Outbuilding,76.0,1,Falealili
16499,Masonry,Residential,149.4,1,Falealili
16507,Masonry,Residential,417.1,1,Safata
16508,Masonry,Tourist Fale,35.3,1,Safata
16518,Masonry,Residential,75.4,1,Anoamaa East
16519,Masonry,Residential,195.6,1,Falealili
16521,Timber,Hotel,130.8,3,Siumu
16535,Masonry,Outbuilding,52.6,1,Safata
16537,Masonry,Residential,182.8,1,Aleipata Itupa i Lalo
16544,Masonry,Outbuilding,77.9,1,Siumu
16549,Timber,Residential,33.0,1,Lepa
16567,Masonry,Residential,113.3,1,Safata
16570,Masonry,Outbuilding,51.3,1,Falealili
16570,Timber,Hotel,40.3,3,Falealili
16572,Masonry,Outbuilding,94.8,1,Safata
16583,Masonry,Residential,97.4,1,Vaa o Fonoti
16585,Masonry,Residential,207.5,1,Falealili
16586,Masonry,Outbuilding,19.8,1,Vaa o Fonoti
16592,Masonry,Residential,71.3,1,Anoamaa East
16593,Timber,Fale,25.0,1,Aleipata Itupa i Lalo
16596,Masonry,Residential,131.0,1,Falealili
16606,Masonry,Residential,254.2,1,Siumu
16611,Masonry,Outbuilding,47.7,1,Safata
16611,Masonry,Residential,97.7,1,Anoamaa East
16622,Masonry,Residential,143.2,1,Aleipata Itupa i Luga
16622,Masonry,Residential,157.4,1,Anoamaa East
16622,Masonry,Residential,166.8,1,Aleipata Itupa i Lalo
16631,Masonry,Residential,121.8,1,Safata
16643,Masonry,Residential,116.7,1,Vaa o Fonoti
16645,Masonry,Residential,169.9,1,Siumu
16647,Masonry,Outbuilding,20.6,1,Aleipata Itupa i Lalo
16647,Masonry,Residential,250.8,1,Vaa o Fonoti
16650,Masonry,Outbuilding,50.8,1,Vaa o Fonoti
16653,Masonry,Residential,227.6,1,Falealili
16656,Masonry,Residential,144.8,1,Siumu
16659,Masonry,Hotel,53.3,2,Lotofaga
16660,Masonry,Residential,118.1,1,Vaa o Fonoti
16670,Masonry,Residential,148.5,1,Siumu
16670,Masonry,Residential,224.6,1,Falealili
16672,Timber,Tourist Fale,169.0,1,Siumu
16678,Masonry,Residential,93.9,1,Falealili
16679,Masonry,Outbuilding,18.9,1,Aleipata Itupa i Lalo
16679,Masonry,Residential,199.2,1,Siumu
16680,Masonry,Commercial,53.5,1,Siumu
16680,Masonry,Residential,142.2,1,Falealili
16682,Masonry,Residential,127.1,1,Vaa o Fonoti
16687,Timber,Hotel,181.1,1,Siumu
16696,Masonry,Residential,138.3,1,Siumu
16697,Masonry,Outbuilding,92.8,1,Siumu
16701,Masonry,Residential,220.7,1,Siumu
16712,Masonry,Residential,197.3,1,Aleipata Itupa i Luga
16714,Masonry,Residential,5.0,1,Aleipata Itupa i Lalo
16720,Masonry,Community,83.3,1,Aleipata Itupa i Luga
16720,Masonry,Religious,402.4,1,Aleipata Itupa i Lalo
16722,Masonry,Outbuilding,11.2,1,Falealili
16726,Masonry,Outbuilding,61.1,1,Safata
16727,Masonry,Residential,194.4,1,Siumu
16729,Masonry,Residential,68.2,1,Aleipata Itupa i Lalo
16738,Masonry,Residential,186.4,1,Siumu
16738,Masonry,Residential,327.4,1,Vaa o Fonoti
16738,Timber,Tourist Fale,18.7,1,Aleipata Itupa i Luga
16742,Masonry,Outbuilding,44.9,1,Vaa o Fonoti
16753,Masonry,Residential,76.1,1,Falealili
16754,Masonry,Outbuilding,33.5,1,Siumu
16755,Masonry,Residential,56.8,1,Aleipata Itupa i Lalo
16765,Masonry,Residential,142.9,1,Siumu
16765,Masonry,Residential,228.5,1,Safata
16766,Masonry,Hotel,86.8,2,Lepa
16770,Masonry,Residential,117.8,1,Lepa
16771,Masonry,Residential,178.5,1,Aleipata Itupa i Luga
16781,Masonry,Community,575.6,1,Falealili
16784,Masonry,Outbuilding,87.9,1,Safata
16785,Masonry,Education,745.1,1,Falealili
16787,Masonry,Outbuilding,29.6,1,Siumu
16789,Masonry,Outbuilding,103.9,1,Siumu
16795,Masonry,Hotel,782.6,2,Siumu
16802,Masonry,Residential,98.7,1,Safata
16807,Masonry,Residential,90.1,1,Aleipata Itupa i Luga
16809,Masonry,Residential,110.1,1,Falealili
16813,Masonry,Residential,110.1,1,Safata
16814,Masonry,Outbuilding,109.5,1,Falealili
16820,Masonry,Outbuilding,33.9,1,Siumu
16820,Masonry,Residential,93.9,1,Falealili
16821,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
16823,Masonry,Residential,198.0,1,Lepa
16829,Masonry,Outbuilding,25.9,1,Siumu
16829,Timber,Fale,54.8,1,Aleipata Itupa i Lalo
16830,Masonry,Residential,327.5,1,Siumu
16831,Masonry,Outbuilding,52.3,1,Siumu
16837,Masonry,Outbuilding,75.6,1,Aleipata Itupa i Lalo
16838,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
16839,Masonry,Residential,194.9,1,Safata
16843,Masonry,Religious,84.9,1,Vaa o Fonoti
16849,Masonry,Fale,87.0,1,Falealili
16850,Masonry,Residential,206.6,1,Aleipata Itupa i Luga
16850,Masonry,Residential,216.1,1,Aleipata Itupa i Luga
16855,Masonry,Residential,184.0,1,Safata
16857,Masonry,Outbuilding,21.1,1,Aleipata Itupa i Lalo
16858,Masonry,Outbuilding,79.0,1,Siumu
16875,Masonry,Residential,147.5,1,Falealili
16904,Masonry,Outbuilding,26.3,1,Vaa o Fonoti
16905,Masonry,Residential,232.6,1,Safata
16914,Masonry,Residential,316.6,1,Siumu
16930,Masonry,Residential,133.5,1,Safata
16931,Masonry,Residential,85.1,1,Vaa o Fonoti
16932,Masonry,Community,627.3,1,Falealili
16932,Masonry,Residential,147.5,1,Falealili
16934,Masonry,Residential,75.5,1,Lepa
16951,Masonry,Outbuilding,64.9,1,Siumu
16957,Masonry,Outbuilding,118.3,1,Safata
16967,Masonry,Outbuilding,72.6,1,Safata
16971,Masonry,Residential,98.5,1,Siumu
16971,Timber,Outbuilding,13.8,1,Aleipata Itupa i Lalo
16973,Masonry,Residential,99.4,1,Falealili
16993,Masonry,Outbuilding,58.9,1,Vaa o Fonoti
16995,Masonry,Outbuilding,52.9,1,Lepa
16998,Masonry,Residential,91.4,1,Lepa
17001,Timber,Outbuilding,32.5,1,Falealili
17005,Masonry,Outbuilding,28.6,1,Falealili
17006,Masonry,Fale,53.6,1,Aleipata Itupa i Lalo
17020,Timber,Fale,47.8,1,Falealili
17021,Timber,Outbuilding,19.7,1,Falealili
17025,Masonry,Residential,136.3,1,Vaa o Fonoti
17030,Timber,Outbuilding,63.6,1,Lepa
17032,Masonry,Outbuilding,14.7,1,Falealili
17033,Masonry,Residential,223.6,1,Falealili
17034,Masonry,Outbuilding,78.6,1,Aleipata Itupa i Lalo
17046,Masonry,Outbuilding,20.5,1,Falealili
17046,Timber,Tourist Fale,12.2,1,Siumu
17047,Masonry,Hotel,101.1,3,Lotofaga
17059,Masonry,Outbuilding,51.2,1,Siumu
17071,Masonry,Residential,145.4,1,Vaa o Fonoti
17075,Masonry,Outbuilding,36.1,1,Falealili
17084,Masonry,Residential,150.3,1,Safata
17087,Masonry,Commercial,65.8,1,Siumu
17091,Masonry,Residential,159.5,1,Siumu
17098,Masonry,Outbuilding,35.6,1,Aleipata Itupa i Luga
17105,Timber,Outbuilding,10.0,1,Aleipata Itupa i Luga
17107,Masonry,Fale,145.7,1,Aleipata Itupa i Luga
17110,Masonry,Residential,368.2,1,Aleipata Itupa i Luga
17115,Masonry,Residential,107.6,1,Siumu
17115,Masonry,Residential,257.1,1,Safata
17130,Masonry,Outbuilding,32.8,1,Lotofaga
17134,Masonry,Residential,109.0,1,Safata
17137,Masonry,Outbuilding,57.8,1,Falealili
17137,Masonry,Residential,148.2,1,Safata
17145,Timber,Fale,83.4,1,Aleipata Itupa i Lalo
17146,Masonry,Residential,212.9,1,Lotofaga
17155,Masonry,Residential,130.6,1,Falealili
17156,Masonry,Outbuilding,19.6,1,Vaa o Fonoti
17159,Masonry,Hotel,46.5,2,Lotofaga
17163,Masonry,Hotel,524.6,3,Aleipata Itupa i Luga
17170,Masonry,Outbuilding,50.0,1,Aleipata Itupa i Luga
17174,Masonry,Outbuilding,83.6,1,Lotofaga
17176,Masonry,Residential,291.0,1,Siumu
17183,Masonry,Residential,132.0,1,Falealili
17187,Masonry,Outbuilding,79.5,1,Safata
17191,Masonry,Outbuilding,73.3,1,Aleipata Itupa i Lalo
17196,Masonry,Residential,147.2,1,Aleipata Itupa i Lalo
17197,Masonry,Outbuilding,23.8,1,Anoamaa East
17209,Timber,Residential,235.0,1,Aleipata Itupa i Lalo
17211,Masonry,Religious,478.4,1,Aleipata Itupa i Luga
17211,Masonry,Residential,310.0,1,Aleipata Itupa i Lalo
17212,Masonry,Residential,341.3,1,Lotofaga
17215,Reinforced Concrete,Residential,299.5,1,Siumu
17216,Masonry,Residential,79.2,1,Siumu
17220,Masonry,Residential,1049.0,1,Siumu
17220,Masonry,Residential,88.5,1,Lotofaga
17228,Masonry,Residential,146.5,1,Aleipata Itupa i Lalo
17229,Masonry,Hotel,451.0,1,Siumu
17239,Masonry,Residential,157.3,1,Falealili
17244,Masonry,Residential,121.2,1,Falealili
17248,Masonry,Residential,377.9,1,Safata
17258,Masonry,Residential,167.1,1,Falealili
17261,Masonry,Commercial,65.2,2,Siumu
17261,Masonry,Outbuilding,34.5,1,Vaa o Fonoti
17261,Timber,Tourist Fale,115.7,1,Siumu
17263,Timber,Hotel,216.9,2,Siumu
17267,Masonry,Residential,108.6,1,Vaa o Fonoti
17272,Masonry,Residential,41.1,1,Falealili
17274,Masonry,Fale,90.1,1,Safata
17279,Timber,Tourist Fale,23.0,1,Falealili
17282,Masonry,Residential,121.7,1,Falealili
17299,Masonry,Residential,127.9,1,Aleipata Itupa i Luga
17299,Masonry,Residential,231.1,1,Siumu
17300,Masonry,Outbuilding,21.1,1,Falealili
17305,Masonry,Outbuilding,146.8,1,Siumu
17307,Masonry,Outbuilding,76.3,1,Safata
17308,Masonry,Community - not verified,273.0,1,Safata
17309,Masonry,Outbuilding,35.3,1,Vaa o Fonoti
17311,Masonry,Residential,330.1,1,Siumu
17316,Timber,Tourist Fale,11.1,1,Lepa
17321,Masonry,Residential,115.8,1,Aleipata Itupa i Lalo
17328,Masonry,Outbuilding,26.8,1,Lepa
17333,Timber,Tourist Fale,19.9,1,Falealili
17335,Timber,Hotel,20.2,3,Falealili
17339,Masonry,Residential,163.9,1,Safata
17341,Masonry,Residential,71.3,1,Falealili
17342,Timber,Tourist Fale,11.1,1,Lepa
17345,Masonry,Residential,167.0,1,Aleipata Itupa i Lalo
17348,Masonry,Residential,105.1,1,Aleipata Itupa i Luga
17356,Masonry,Residential,75.3,1,Falealili
17363,Masonry,Outbuilding,94.1,1,Safata
17367,Masonry,Residential,194.9,1,Safata
17371,Masonry,Outbuilding,57.6,1,Falealili
17383,Masonry,Outbuilding,19.6,1,Anoamaa East
17383,Masonry,Outbuilding,97.2,1,Lepa
17384,Timber,Outbuilding,27.2,1,Aleipata Itupa i Lalo
17393,Masonry,Residential,93.4,1,Siumu
17400,Masonry,Residential,130.0,1,Safata
17400,Masonry,Residential,163.9,1,Aleipata Itupa i Luga
17408,Masonry,Outbuilding,29.4,1,Falealili
17408,Masonry,Outbuilding,97.9,1,Safata
17411,Timber,Outbuilding,83.0,1,Aleipata Itupa i Lalo
17421,Masonry,Residential,113.8,1,Aleipata Itupa i Lalo
17421,Masonry,Residential,389.1,1,Siumu
17424,Masonry,Outbuilding,48.4,1,Vaa o Fonoti
17430,Masonry,Outbuilding,11.1,1,Lepa
17435,Masonry,Hotel,129.7,1,Aleipata Itupa i Luga
17435,Masonry,Residential,101.5,1,Falealili
17441,Timber,Outbuilding,58.6,1,Lotofaga
17452,Masonry,Residential,282.3,1,Aleipata Itupa i Lalo
17457,Masonry,Outbuilding,38.3,1,Safata
17466,Masonry,Residential,427.9,1,Vaa o Fonoti
17473,Masonry,Residential,42.5,1,Vaa o Fonoti
17475,Masonry,Outbuilding,19.5,1,Aleipata Itupa i Lalo
17496,Masonry,Outbuilding,67.0,1,Falealili
17497,Masonry,Residential,140.3,1,Vaa o Fonoti
17506,Masonry,Residential,166.1,1,Aleipata Itupa i Luga
17520,Masonry,Outbuilding,107.7,1,Safata
17523,Masonry,Residential,181.1,1,Lepa
17530,Timber,Hotel,18.8,2,Lepa
17535,Masonry,Outbuilding,62.7,1,Siumu
17539,Masonry,Fale,81.0,1,Safata
17540,Masonry,Outbuilding,36.9,1,Lepa
17543,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
17548,Masonry,Residential,119.0,1,Vaa o Fonoti
17551,Masonry,Residential,99.3,1,Lepa
17561,Timber,Tourist Fale,11.1,1,Lepa
17590,Timber,Tourist Fale,34.7,1,Lepa
17609,Masonry,Residential,140.7,1,Siumu
17610,Timber,Fale,20.2,1,Falealili
17614,Masonry,Outbuilding,65.6,1,Siumu
17627,Masonry,Outbuilding,105.5,1,Siumu
17628,Masonry,Residential,510.2,1,Vaa o Fonoti
17630,Masonry,Residential,235.0,1,Safata
17647,Masonry,Residential,171.0,1,Falealili
17654,Masonry,Residential,204.8,1,Anoamaa East
17655,Masonry,Outbuilding,136.0,1,Siumu
17658,Masonry,Outbuilding,58.3,1,Siumu
17661,Masonry,Outbuilding,101.0,1,Safata
17675,Masonry,Residential,639.4,1,Siumu
17675,Timber,Outbuilding,18.4,1,Aleipata Itupa i Lalo
17677,Masonry,Residential,278.4,1,Safata
17689,Masonry,Residential,166.9,1,Safata
17694,Masonry,Residential,60.1,1,Aleipata Itupa i Luga
17703,Masonry,Residential,242.6,1,Falealili
17707,Masonry,Outbuilding,36.8,1,Vaa o Fonoti
17721,Masonry,Residential,323.3,1,Falealili
17725,Masonry,Residential,139.2,1,Vaa o Fonoti
17729,Masonry,Residential,157.4,1,Safata
17735,Masonry,Outbuilding,61.2,1,Siumu
17735,Masonry,Outbuilding,75.0,1,Safata
17738,Timber,Outbuilding,9.2,1,Aleipata Itupa i Lalo
17742,Masonry,Outbuilding,24.2,1,Safata
17747,Timber,Outbuilding,70.7,1,Aleipata Itupa i Lalo
17751,Masonry,Hotel,242.5,1,Siumu
17775,Steel,Industrial,206.3,1,
17781,Timber,Hotel,75.3,2,Falealili
17785,Masonry,Outbuilding,43.3,1,Siumu
17790,Masonry,Residential,91.6,1,Aleipata Itupa i Lalo
17794,Masonry,Outbuilding,36.6,1,Safata
17795,Masonry,Commercial,64.9,2,Siumu
17798,Masonry,Residential,66.1,1,Aleipata Itupa i Lalo
17799,Masonry,Residential,195.6,1,Falealili
17804,Masonry,Outbuilding,57.2,1,Siumu
17808,Masonry,Residential,76.9,1,Falealili
17818,Masonry,Residential,258.1,1,Aleipata Itupa i Lalo
17820,Masonry,Residential,254.9,1,Siumu
17830,Masonry,Residential,323.0,1,Aleipata Itupa i Lalo
17832,Masonry,Outbuilding,73.0,1,Falealili
17836,Masonry,Outbuilding,62.1,1,Siumu
17841,Masonry,Residential,167.5,1,Aleipata Itupa i Lalo
17848,Masonry,Residential,271.8,1,Vaa o Fonoti
17864,Masonry,Residential,120.1,1,Safata
17864,Masonry,Residential,99.0,1,Lotofaga
17865,Masonry,Residential,600.7,1,Siumu
17869,Masonry,Education,1057.1,1,Falealili
17874,Masonry,Outbuilding,27.0,1,Vaa o Fonoti
17886,Masonry,Religious,641.9,1,Aleipata Itupa i Lalo
17891,Masonry,Residential,97.8,1,Falealili
17900,Masonry,Residential,195.8,1,Falealili
17901,Masonry,Outbuilding,109.3,1,Siumu
17906,Masonry,Hotel,151.6,2,Aleipata Itupa i Luga
17910,Masonry,Residential,109.1,1,Anoamaa East
17911,Masonry,Hotel,47.9,3,Aleipata Itupa i Luga
17914,Masonry,Residential,112.2,1,Lotofaga
17915,Masonry,Residential,136.1,1,Safata
17919,Masonry,Outbuilding,52.5,1,Vaa o Fonoti
17920,Masonry,Fale,85.7,1,Aleipata Itupa i Luga
17920,Timber,Outbuilding,42.3,1,Aleipata Itupa i Lalo
17921,Masonry,Residential,85.8,1,Aleipata Itupa i Luga
17939,Masonry,Outbuilding,63.9,1,Safata
17940,Timber,Tourist Fale,11.1,1,Lepa
17942,Masonry,Outbuilding,31.7,1,Falealili
17945,Masonry,Outbuilding,107.7,1,Falealili
17946,Masonry,Residential,208.6,1,Falealili
17952,Masonry,Residential,150.7,1,Anoamaa East
17954,Timber,Fale,167.1,1,Falealili
17968,Masonry,Residential,189.0,1,Siumu
17976,Masonry,Outbuilding,109.3,1,Siumu
17979,Masonry,Residential,173.5,1,Falealili
17981,Masonry,Outbuilding,82.3,1,Safata
17981,Timber,Tourist Fale,20.7,1,Lepa
17983,Masonry,Residential,179.5,1,Falealili
17991,Masonry,Outbuilding,141.9,1,Siumu
17992,Timber,Outbuilding,23.7,1,Falealili
18013,Masonry,Outbuilding,41.3,1,Safata
18016,Masonry,Hotel,53.7,2,Falealili
18036,Masonry,Residential,860.3,1,Aleipata Itupa i Lalo
18039,Masonry,Commercial,76.0,3,Siumu
18060,Reinforced Concrete,Religious,584.5,1,Safata
18064,Masonry,Outbuilding,31.6,1,Safata
18068,Masonry,Outbuilding,56.2,1,Anoamaa East
18070,Timber,Fale,32.0,1,Falealili
18074,Timber,Hotel,18.8,2,Lepa
18077,Masonry,Fale,138.8,1,Siumu
18088,Masonry,Residential,97.4,1,Vaa o Fonoti
18091,Masonry,Outbuilding,51.6,1,Aleipata Itupa i Lalo
18091,Masonry,Residential,278.5,1,Aleipata Itupa i Luga
18092,Timber,Outbuilding,47.3,1,Aleipata Itupa i Luga
18093,Masonry,Outbuilding,69.3,1,Siumu
18098,Timber,Tourist Fale,18.7,1,Aleipata Itupa i Luga
18107,Masonry,Hotel,114.9,3,Lepa
18110,Masonry,Residential,282.6,1,Aleipata Itupa i Lalo
18111,Masonry,Residential,149.6,1,Siumu
18112,Masonry,Residential,233.7,1,Aleipata Itupa i Luga
18120,Masonry,Outbuilding,13.6,1,Vaa o Fonoti
18124,Masonry,Community,942.0,1,Falealili
18133,Timber,Tourist Fale,18.8,1,Lepa
18134,Masonry,Residential,130.7,1,Safata
18140,Steel,Industrial,51.6,1,
18142,Masonry,Hotel,51.6,2,Falealili
18150,Masonry,Residential,268.8,1,Aleipata Itupa i Lalo
18157,Masonry,Outbuilding,58.5,1,Siumu
18158,Masonry,Residential,152.7,1,Safata
18172,Masonry,Fale,101.0,1,Lepa
18173,Masonry,Residential,276.6,1,Safata
18183,Masonry,Residential,155.2,1,Safata
18185,Masonry,Residential,92.3,1,Lepa
18190,Masonry,Outbuilding,33.0,1,Falealili
18198,Masonry,Residential,168.3,1,Aleipata Itupa i Lalo
18200,Masonry,Hotel,59.6,2,Lotofaga
18201,Masonry,Residential,79.0,1,Vaa o Fonoti
18236,Masonry,Residential,165.7,1,Aleipata Itupa i Lalo
18239,Masonry,Residential,152.0,1,Siumu
18240,Masonry,Residential,145.5,1,Falealili
18251,Masonry,Outbuilding,16.9,1,Vaa o Fonoti
18254,Masonry,Outbuilding,39.3,1,Falealili
18259,Timber,Outbuilding,17.5,1,Falealili
18261,Masonry,Residential,123.4,1,Safata
18268,Masonry,Outbuilding,102.3,1,Safata
18269,Masonry,Hotel,31.8,1,Aleipata Itupa i Luga
18276,Masonry,Outbuilding,31.9,1,Falealili
18277,Masonry,Residential,121.4,1,Siumu
18284,Timber,Residential,87.6,1,Aleipata Itupa i Lalo
18287,Masonry,Residential,169.1,1,Vaa o Fonoti
18294,Masonry,Hotel,48.1,2,Aleipata Itupa i Luga
18308,Masonry,Residential,188.2,1,Aleipata Itupa i Lalo
18316,Masonry,Residential,99.3,1,Safata
18319,Masonry,Residential,157.9,1,Safata
18319,Masonry,Residential,193.3,1,Siumu
18322,Masonry,Residential,223.3,1,Aleipata Itupa i Lalo
18325,Masonry,Residential,345.2,1,Falealili
18334,Masonry,Outbuilding,30.3,1,Safata
18334,Masonry,Residential,109.4,1,Aleipata Itupa i Luga
18334,Masonry,Residential,118.7,1,Falealili
18336,Masonry,Outbuilding,151.5,1,Vaa o Fonoti
18346,Timber,Hotel,20.2,2,Falealili
18351,Masonry,Residential,252.3,1,Falealili
18351,Masonry,Residential,258.2,1,Safata
18356,Masonry,Residential,32.1,1,Falealili
18357,Masonry,Residential,159.2,1,Siumu
18366,Masonry,Outbuilding,59.2,1,Vaa o Fonoti
18371,Timber,Outbuilding,55.6,1,Aleipata Itupa i Lalo
18379,Timber,Hotel,99.6,1,
18383,Masonry,Outbuilding,124.2,1,Safata
18386,Masonry,Residential,166.3,1,Safata
18389,Masonry,Residential,63.1,1,Vaa o Fonoti
18413,Timber,Outbuilding,17.9,1,Falealili
18417,Masonry,Residential,123.0,1,Safata
18420,Masonry,Residential,80.8,1,Falealili
18422,Masonry,Residential,89.5,1,Siumu
18423,Masonry,Residential,127.4,1,Safata
18430,Timber,Outbuilding,22.2,1,Aleipata Itupa i Lalo
18439,Masonry,Residential,277.8,1,Safata
18454,Masonry,Residential,174.6,1,Safata
18456,Masonry,Fale,57.5,1,Aleipata Itupa i Lalo
18458,Masonry,Religious - not verified,249.9,1,Siumu
18459,Masonry,Fale,37.9,1,Vaa o Fonoti
18459,Masonry,Outbuilding,25.5,1,Vaa o Fonoti
18463,Masonry,Residential,104.5,1,Anoamaa East
18465,Masonry,Residential,783.6,1,Siumu
18482,Masonry,Residential,235.8,1,Vaa o Fonoti
18492,Masonry,Residential,77.4,1,Lepa
18511,Masonry,Residential,51.0,1,Vaa o Fonoti
18519,Masonry,Outbuilding,50.6,1,Safata
18520,Masonry,Outbuilding,20.9,1,Vaa o Fonoti
18531,Timber,Outbuilding,18.7,1,Aleipata Itupa i Luga
18532,Masonry,Residential,70.4,1,Vaa o Fonoti
18537,Masonry,Outbuilding,30.4,1,Falealili
18549,Masonry,Residential,146.7,1,Aleipata Itupa i Lalo
18552,Masonry,Residential,212.2,1,Falealili
18557,Masonry,Outbuilding,66.1,1,Safata
18559,Masonry,Residential,176.6,1,Safata
18567,Timber,Fale,34.5,1,Aleipata Itupa i Luga
18572,Masonry,Residential,164.1,1,Falealili
18573,Masonry,Outbuilding,35.3,1,Safata
18577,Masonry,Fale,81.2,1,Aleipata Itupa i Lalo
18587,Masonry,Residential,312.2,1,Aleipata Itupa i Lalo
18588,Masonry,Residential,199.5,1,Falealili
18589,Timber,Outbuilding,28.4,1,Aleipata Itupa i Luga
18594,Timber,Fale,23.2,1,Lepa
18596,Masonry,Religious,1300.9,1,Aleipata Itupa i Lalo
18601,Masonry,Fale,78.6,1,Safata
18605,Masonry,Outbuilding,160.7,1,Falealili
18612,Masonry,Outbuilding,58.7,1,Falealili
18614,Masonry,Hotel,74.1,2,Lotofaga
18619,Masonry,Hotel,79.1,1,Lotofaga
18637,Timber,Fale,40.9,1,Aleipata Itupa i Lalo
18644,Masonry,Residential,144.1,1,Anoamaa East
18645,Masonry,Residential,127.3,1,Siumu
18647,Masonry,Residential,274.3,1,Safata
18649,Masonry,Hotel,34.1,2,Safata
18651,Masonry,Residential,176.0,1,Falealili
18657,Masonry,Outbuilding,68.5,1,Siumu
18657,Masonry,Outbuilding,74.4,1,Siumu
18659,Masonry,Residential,259.8,1,Falealili
18662,Masonry,Religious,116.9,1,Lepa
18662,Masonry,Residential,476.7,1,Aleipata Itupa i Lalo
18667,Masonry,Residential,305.1,1,Siumu
18672,Masonry,Outbuilding,108.2,1,Siumu
